implementation,git_commit,batch,heads,sequence_length,head_dimension,dtype,warmups,iterations,sample_index,latency_us,gpu_name,compute_capability,pytorch_version,cuda_version,timestamp
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,55,204.0960043668747,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,56,209.88799631595612,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,57,212.351992726326,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,58,217.0879989862442,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,59,206.81600272655487,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,60,204.76800203323364,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,61,254.30399179458618,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,62,201.7280012369156,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,63,200.73600113391876,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,64,200.70399343967438,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,65,200.70399343967438,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,66,202.7519941329956,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,67,204.96000349521637,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,68,201.9840031862259,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,69,199.93600249290466,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,70,205.6639939546585,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,71,202.7519941329956,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,72,200.70399343967438,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,73,200.06400346755981,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,74,235.03999412059784,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,75,207.42399990558624,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,76,208.41600000858307,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,77,205.08800446987152,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,78,204.48000729084015,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,79,222.78399765491486,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,80,204.79999482631683,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,81,200.6720006465912,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,82,200.8640021085739,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,83,206.84799551963806,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,84,201.24800503253937,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,85,202.36800611019135,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,86,200.6080001592636,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,87,200.70399343967438,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,88,204.79999482631683,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,89,203.64800095558167,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,90,201.34399831295013,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,91,200.99200308322906,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,92,205.56800067424774,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,93,200.95999538898468,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,94,201.4079988002777,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,95,200.76799392700195,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,96,202.01599597930908,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,97,204.92799580097198,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,98,203.5840004682541,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,99,201.6959935426712,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.026935+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,0,171.90399765968323,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,1,164.12800550460815,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,2,165.92000424861908,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,3,168.83200407028198,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,4,161.79199516773224,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,5,160.76800227165222,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,6,161.79199516773224,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,7,167.13599860668182,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,8,161.9199961423874,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,9,163.87200355529785,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,10,179.6479970216751,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,11,161.79199516773224,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,12,161.85599565505981,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,13,164.86400365829468,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,14,163.80800306797028,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,15,162.27200627326965,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,16,161.82400286197662,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,17,161.9199961423874,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,18,163.7440025806427,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,19,161.69600188732147,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,20,163.39200735092163,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,21,161.3440066576004,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,22,161.76000237464905,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,23,159.7760021686554,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,24,163.83999586105347,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,25,166.6560024023056,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,26,161.21600568294525,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,27,161.6639941930771,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,28,160.12799739837646,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,29,163.7440025806427,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,30,161.79199516773224,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,31,163.87200355529785,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,32,161.79199516773224,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,33,161.5999937057495,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,34,165.6000018119812,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,35,167.93599724769592,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,36,165.92000424861908,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,37,164.22399878501892,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,38,164.51199352741241,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,39,165.15199840068817,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,40,166.17600619792938,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,41,162.11199760437012,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,42,162.432000041008,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,43,161.72799468040466,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,44,163.58399391174316,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,45,161.47199273109436,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,46,163.83999586105347,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,47,167.93599724769592,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,48,162.59199380874634,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,49,162.04799711704254,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,50,173.15199971199036,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,51,165.43999314308167,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,52,163.7440025806427,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,53,163.68000209331512,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,54,161.82400286197662,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,55,163.4880006313324,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,56,179.6479970216751,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,57,165.92000424861908,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,58,166.07999801635742,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,59,164.19200599193573,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,60,165.43999314308167,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,61,163.90399634838104,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,62,167.42399334907532,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,63,168.19199919700623,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,64,161.28000617027283,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,65,161.79199516773224,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,66,160.51200032234192,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,67,163.83999586105347,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,68,161.50400042533875,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,69,162.1440052986145,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,70,161.40800714492798,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,71,161.28000617027283,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,72,159.93599593639374,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,73,164.95999693870544,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,74,161.3440066576004,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,75,163.16799819469452,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,76,161.31199896335602,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,77,162.75200247764587,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,78,164.5440012216568,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,79,161.28000617027283,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,80,162.30399906635284,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,81,161.82400286197662,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,82,161.8880033493042,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,83,161.3759994506836,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,84,163.61600160598755,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
pytorch_sdpa,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,255,64,float32,25,100,85,161.79199516773224,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.049186+00:00
